Time (ms),Trace
0.0,1.0
2.0013342228152102,0.615206175545215
4.0026684456304205,0.6545004151049826
6.004002668445631,0.6095423318436581
8.005336891260841,0.5900065624705925
10.00667111407605,0.579919701996885
12.008005336891262,0.6021889933621576
14.009339559706472,0.587938583019802
16.010673782521682,0.583944864625553
18.01200800533689,0.6070174470791779
20.0133422281521,0.6208306131523199
22.01467645096731,0.5795438378024287
24.016010673782525,0.5758705780609648
26.017344896597734,0.5546381991025152
28.018679119412944,0.5444582677019157
30.020013342228154,0.5228603318044073
32.021347565043364,0.5077948432524875
34.02268178785857,0.5003921867467437
36.02401601067378,0.49963782071071683
38.02535023348899,0.5365798463937745
40.0266844563042,0.5487998229685086
42.02801867911941,0.532881099928262
44.02935290193462,0.5052122983006246
46.03068712474983,0.4980835899610793
48.03202134756505,0.4754195903937999
50.03335557038026,0.4851071867106547
52.03468979319547,0.4810977994064004
54.03602401601068,0.4659115199064107
56.03735823882589,0.45919097902114187
58.0386924616411,0.4678430641966265
60.04002668445631,0.41510438804139504
62.04136090727152,0.4244840917758044
64.04269513008673,0.40253805044314883
66.04402935290194,0.3894957538284742
68.04536357571715,0.3843392092554784
70.04669779853236,0.37871522333125013
72.04803202134757,0.3594576516908621
74.04936624416278,0.36054942517905847
76.05070046697799,0.36679075050453297
78.0520346897932,0.3957881023855863
80.0533689126084,0.3219893387778218
82.05470313542362,0.39772215361939367
84.05603735823883,0.38689765174946816
86.05737158105404,0.3582277339342754
88.05870580386924,0.378353314527011
90.06004002668446,0.33344859387397535
92.06137424949966,0.3085061344343954
94.06270847231488,0.3183693270051593
96.0640426951301,0.32725066187384255
98.0653769179453,0.27769128708847457
100.06671114076052,0.3106825220497321
102.06804536357572,0.3189485263495371
104.06937958639094,0.2817520740885009
106.07071380920614,0.31587305331643545
108.07204803202136,0.28797605387296554
110.07338225483656,0.2776530232795759
112.07471647765178,0.283786328955462
114.07605070046698,0.3122698550765328
116.0773849232822,0.2796198329078854
118.0787191460974,0.2744517945313988
120.08005336891262,0.2759578552588018
122.08138759172782,0.30003953207014766
124.08272181454304,0.2992879899811916
126.08405603735824,0.3014521619795257
128.08539026017345,0.30283889183504226
130.08672448298867,0.27116842713914613
132.0880587058039,0.2728392315732558
134.08939292861908,0.29381916281191933
136.0907271514343,0.3008598288050598
138.0920613742495,0.3179062862898373
140.09339559706473,0.3100646366284676
142.09472981987992,0.2695438909261346
144.09606404269513,0.2867536551414655
146.09739826551035,0.3029030993820481
148.09873248832557,0.3191876882490912
150.10006671114076,0.31069690207029105
152.10140093395597,0.28063859517327033
154.1027351567712,0.25751113492749
156.1040693795864,0.28848160972652814
158.1054036024016,0.2833280711192505
160.1067378252168,0.2885816935844083
162.10807204803203,0.30042682283549704
164.10940627084724,0.2928076659834453
166.11074049366246,0.27354068237259593
168.11207471647765,0.2318258393214277
170.11340893929287,0.23223064036406874
172.11474316210808,0.2443653017531918
174.1160773849233,0.25629391865524265
176.1174116077385,0.2382066742762225
178.1187458305537,0.24646362272097969
180.12008005336892,0.239798176669681
182.12141427618414,0.21556128840532102
184.12274849899933,0.26359468862114116
186.12408272181455,0.29574359192650035
188.12541694462976,0.3709969720829135
190.12675116744498,0.3581236473940211
192.1280853902602,0.40209810498427395
194.12941961307538,0.48145384509759376
196.1307538358906,0.4872404928340331
198.13208805870582,0.5062918535526193
200.13342228152104,0.5304443774675558
202.13475650433622,0.5963862358609764
204.13609072715144,0.6288275710845299
206.13742494996666,0.6873686062949006
208.13875917278187,0.7046149367994222
210.14009339559706,0.7582857544051586
212.14142761841228,0.7577636216310877
214.1427618412275,0.7559527902793516
216.1440960640427,0.7661314227252376
218.1454302868579,0.7466335640005538
220.14676450967312,0.7509636941951072
222.14809873248834,0.7888967715761213
224.14943295530355,0.7953678409498776
226.15076717811877,0.7691567933485713
228.15210140093396,0.7727631095774288
230.15343562374917,0.7838387915896441
232.1547698465644,0.7900991007184859
234.1561040693796,0.8301770876193196
236.1574382921948,0.8413384421930746
238.15877251501,0.8376809291943803
240.16010673782523,0.8264843548517176
242.16144096064045,0.8056617351671925
244.16277518345564,0.8226627583687375
246.16410940627085,0.825573295204368
248.16544362908607,0.7863536495199691
250.1667778519013,0.780639707000435
252.16811207471648,0.7650587902470549
254.1694462975317,0.7808109486401201
256.1707805203469,0.7656944267405301
258.1721147431621,0.7372294811104649
260.17344896597734,0.7864374732501108
262.17478318879256,0.7943013323834535
264.1761174116078,0.806324036226212
266.17745163442294,0.7819851364496462
268.17878585723815,0.7754277762841008
270.18012008005337,0.7689536316560344
272.1814543028686,0.741747115643423
274.1827885256838,0.7659862643458124
276.184122748499,0.7328569440488454
278.18545697131424,0.7321785802093542
280.18679119412946,0.7206076075961749
282.1881254169446,0.7302445053448011
284.18945963975983,0.7729731875943772
286.19079386257505,0.7715322234790377
288.19212808539027,0.7148296519894125
290.1934623082055,0.6765648388588351
292.1947965310207,0.7008192133356524
294.1961307538359,0.6986289471254078
296.19746497665113,0.6976887519251694
298.19879919946635,0.7268202766922197
300.2001334222815,0.7096694176164408
302.2014676450967,0.6856959529915276
304.20280186791194,0.7156926059479589
306.20413609072716,0.7493227690752984
308.2054703135424,0.6857453790624665
310.2068045363576,0.6829446002386748
312.2081387591728,0.6815122887694312
314.20947298198803,0.6718540683251
316.2108072048032,0.6327274186669581
318.2121414276184,0.6791724598731982
320.2134756504336,0.6823412837091316
322.21480987324884,0.6278980338387378
324.21614409606406,0.6567110589441942
326.2174783188793,0.6502166559311828
328.2188125416945,0.6758200948860322
330.2201467645097,0.6657338562822513
332.2214809873249,0.6716625342553575
334.2228152101401,0.6248060066448533
336.2241494329553,0.6055591367166753
338.2254836557705,0.6210065266205255
340.22681787858573,0.593095971285575
342.22815210140095,0.6326030971036508
344.22948632421617,0.6640443714277441
346.2308205470314,0.6532334562775204
348.2321547698466,0.6275644356492917
350.23348899266176,0.5967568053355619
352.234823215477,0.580128544382751
354.2361574382922,0.5832786856365231
356.2374916611074,0.5652697532553437
358.23882588392263,0.5594293572012072
360.24016010673785,0.5592230770298754
362.24149432955306,0.5547797776719381
364.2428285523683,0.5727698769698036
366.2441627751835,0.5363893749555277
368.24549699799866,0.5329397184927055
370.2468312208139,0.48201157170346776
372.2481654436291,0.5231790308728244
374.2494996664443,0.5183680700816209
376.2508338892595,0.5261506626747805
378.25216811207474,0.47857703389190026
380.25350233488996,0.4485433326033761
382.2548365577052,0.5021244721684853
384.2561707805204,0.4956969471487344
386.25750500333555,0.5056238137870276
388.25883922615077,0.4672705287811223
390.260173448966,0.4500949593249649
392.2615076717812,0.42753340591581024
394.2628418945964,0.4303321857009874
396.26417611741164,0.416632450196269
398.26551034022685,0.4110751939413894
400.26684456304207,0.41036527252662297
402.26817878585723,0.3779321154079306
404.26951300867245,0.41779065340297394
406.27084723148766,0.43377414495492633
408.2721814543029,0.4156120648060051
410.2735156771181,0.3615706136222914
412.2748498999333,0.377284687682635
414.27618412274853,0.38681634877454935
416.27751834556375,0.3597243515029401
418.27885256837897,0.3493515585199926
420.2801867911941,0.3338097398803021
422.28152101400934,0.32241249484137124
424.28285523682456,0.3957616298675345
426.2841894596398,0.378327880969118
428.285523682455,0.3569056638892702
430.2868579052702,0.29022560332348246
432.2881921280854,0.3010943691497575
434.28952635090064,0.30027708793530516
436.2908605737158,0.28802614916714886
438.292194796531,0.28397283332523426
440.29352901934624,0.2631758392291415
442.29486324216145,0.33601477242771705
444.2961974649767,0.31729994573846526
446.2975316877919,0.31751801725451884
448.2988659106071,0.2677855225322567
450.3002001334223,0.2529532767670076
452.30153435623754,0.24849922345705153
454.3028685790527,0.23642411154323986
456.3042028018679,0.24937776666551653
458.30553702468313,0.3143990139353665
460.30687124749835,0.3067952782728707
462.30820547031357,0.26170579938346705
464.3095396931288,0.2438432198670634
466.310873915944,0.25294446111987595
468.3122081387592,0.22374499013792035
470.3135423615744,0.23637924446796799
472.3148765843896,0.21670635029179283
474.3162108072048,0.23821121045698623
476.31754503002,0.26387000721285636
478.31887925283525,0.3006565958110643
480.32021347565046,0.247235278518363
482.3215476984657,0.1863935287635038
484.3228819212809,0.2186086460648557
486.3242161440961,0.2015341068559053
488.3255503669113,0.2126404324108091
490.3268845897265,0.23423643818868514
492.3282188125417,0.2161323008021772
494.3295530353569,0.251689403527885
496.33088725817214,0.22510923544788053
498.33222148098736,0.2300635048295922
500.3335557038026,0.22097851175015307
502.3348899266178,0.2147150979307328
504.33622414943295,0.19954734962242957
506.33755837224817,0.20078209710838058
508.3388925950634,0.21875724160021962
510.3402268178786,0.18060021351748268
512.3415610406938,0.227475575588265
514.342895263509,0.24230989432812322
516.3442294863243,0.22035317737715537
518.3455637091395,0.2302161011811924
520.3468979319547,0.20022061944856673
522.3482321547699,0.18174648877425112
524.3495663775851,0.18202751685938795
526.3509006004003,0.16539083348172823
528.3522348232156,0.21090686258425376
530.3535690460307,0.1933446179910526
532.3549032688459,0.22531314853552292
534.3562374916611,0.2610015830401171
536.3575717144763,0.23160770966093977
538.3589059372915,0.21676039832544527
540.3602401601067,0.2586375504584366
542.361574382922,0.3039269560647472
544.3629086057372,0.3296580059332682
546.3642428285524,0.3799063349405917
548.3655770513676,0.4115115943214054
550.3669112741828,0.5232714542453462
552.368245496998,0.5881136968562137
554.3695797198133,0.590180444301609
556.3709139426285,0.6461566609999135
558.3722481654437,0.6538341563027076
560.3735823882589,0.6473009032518151
562.3749166110741,0.6807865726555054
564.3762508338892,0.7056919326231169
566.3775850567044,0.7152227819695111
568.3789192795197,0.7432308059241493
570.3802535023349,0.7535623298822123
572.3815877251501,0.7543057000509963
574.3829219479653,0.7338660813673393
576.3842561707805,0.7258293825337668
578.3855903935957,0.6901178599737777
580.386924616411,0.744610397068527
582.3882588392262,0.7161022787648366
584.3895930620414,0.7498189759143952
586.3909272848566,0.7337691617872824
588.3922615076718,0.7821414461488699
590.393595730487,0.8033927282286888
592.3949299533023,0.7695317341045466
594.3962641761175,0.7786142355957513
596.3975983989327,0.7106018380286336
598.3989326217478,0.7269962865653999
600.400266844563,0.7312040237287957
602.4016010673782,0.7271378185571494
604.4029352901935,0.7398315672878851
606.4042695130087,0.7348177749550199
608.4056037358239,0.7689505432140687
610.4069379586391,0.7658244464334788
612.4082721814543,0.7392729713638515
614.4096064042695,0.7169440739757174
616.4109406270848,0.7372691732644551
618.4122748499,0.7580458360066492
620.4136090727152,0.7307408123122583
622.4149432955304,0.7095767231779322
624.4162775183456,0.6893405572563011
626.4176117411608,0.7414215542923484
628.4189459639761,0.75033865455022
630.4202801867913,0.7411687986390695
632.4216144096064,0.7012476242468623
634.4229486324216,0.7066494875719546
636.4242828552368,0.6856720457763711
638.425617078052,0.7100016990610908
640.4269513008672,0.6919846839879856
642.4282855236825,0.676685529611853
644.4296197464977,0.7376615225325842
646.4309539693129,0.7118293679748112
648.4322881921281,0.6784577298180764
650.4336224149433,0.7012007900024839
652.4349566377585,0.6694889096368206
654.4362908605738,0.689984941093237
656.437625083389,0.6616029633402938
658.4389593062042,0.6527857090285143
660.4402935290194,0.6286584882661441
662.4416277518346,0.6404960901473613
664.4429619746498,0.6107287019140776
666.444296197465,0.6395804338654776
668.4456304202802,0.6292190626083931
670.4469646430954,0.6310571474477483
672.4482988659106,0.6760147439470537
674.4496330887258,0.6725940809348834
676.450967311541,0.6758540925894194
678.4523015343563,0.6485133383950915
680.4536357571715,0.5972877095060593
682.4549699799867,0.5922617730736535
684.4563042028019,0.6051533450499095
686.4576384256171,0.5883202855688736
688.4589726484323,0.65148015479468
690.4603068712476,0.6276664231412884
692.4616410940628,0.6123593185992582
694.462975316878,0.5907731298650138
696.4643095396932,0.5586582846623865
698.4656437625084,0.5662464713404433
700.4669779853235,0.5302065543774288
702.4683122081387,0.5482565326037406
704.469646430954,0.5104290216638061
706.4709806537692,0.527130754865737
708.4723148765844,0.5127816290139345
710.4736490993996,0.5309439950678237
712.4749833222148,0.5398378517535503
714.47631754503,0.5013933435661228
716.4776517678453,0.5521498597164891
718.4789859906605,0.4782473987767739
720.4803202134757,0.4773500955669817
722.4816544362909,0.4609819038267824
724.4829886591061,0.4490136916992819
726.4843228819213,0.4619816561836836
728.4856571047366,0.4497011700964631
730.4869913275518,0.4604548629579276
732.488325550367,0.4596835973343468
734.4896597731821,0.4100920284716704
736.4909939959973,0.4721471120484893
738.4923282188125,0.43332889041757255
740.4936624416277,0.4459926816842726
742.494996664443,0.41606478896273114
744.4963308872582,0.4103703232771557
